Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
id_109,Copenhagen,"['European', 'Scandinavian', 'Danish']",722.0,$$ - $$$,65.0,"[['Is Socafeen now called Tivoli Terrassen?', 'Traditional lunch by the lake'], ['09/03/2017', '07/12/2017']]",/Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html,d8355550
id_110,Luxembourg,"['French', 'European', 'Wine Bar']",178.0,$$ - $$$,52.0,"[['Nice place for wine drinking', 'Enjoy the drinks and relax. Good for a ch...'], ['07/09/2017', '06/02/2017']]",/Restaurant_Review-g190356-d6013019-Reviews-La_Bulle_de_Vin-Luxembourg_City.html,d6013019
id_111,Madrid,,6666.0,,4.0,"[[], []]",/Restaurant_Review-g187514-d9762124-Reviews-Living_Eat-Madrid.html,d9762124
id_112,London,['Mediterranean'],6652.0,$,16.0,"[['nice place for a quite breakfast', 'Little gem just off high street ken'], ['10/20/2017', '05/24/2017']]",/Restaurant_Review-g186338-d4367693-Reviews-Fait_Maison-London_England.html,d4367693
id_113,Lyon,['European'],1913.0,,12.0,"[[], []]",/Restaurant_Review-g187265-d8376187-Reviews-Brasserie_le_Terminus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d8376187
id_114,Lyon,,2001.0,,,"[[], []]",/Restaurant_Review-g1166685-d12644341-Reviews-Otentik_City-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d12644341
id_115,Barcelona,"['Italian', 'Pizza', 'Mediterranean']",4283.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g187497-d12204689-Reviews-Sant_Tomassino_Gracia-Barcelona_Catalonia.html,d12204689
id_116,London,"['Bar', 'British', 'Pub', 'International', 'Gastropub', 'Vegetarian Friendly']",4183.0,$$ - $$$,227.0,"[['Fish & Chips and Orchard Pig Reveller Cide...', 'Cosy, friendly and warm'], ['01/02/2018', '12/20/2017']]",/Restaurant_Review-g186338-d2482191-Reviews-The_Market_Tavern-London_England.html,d2482191
id_117,Vienna,"['Barbecue', 'Asian', 'Korean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",87.0,$$ - $$$,236.0,"[['Delicioso Coreano', 'Dinner with warm waitress'], ['12/12/2017', '12/06/2017']]",/Restaurant_Review-g190454-d8730133-Reviews-Yori-Vienna.html,d8730133
id_118,Warsaw,['Italian'],1801.0,$,3.0,"[[], []]",/Restaurant_Review-g274856-d10316215-Reviews-Basico_Pizza-Warsaw_Mazovia_Province_Central_Poland.html,d10316215
id_119,Warsaw,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",629.0,$$ - $$$,125.0,"[['Good food at a good price!', 'Good, particularly for lunch'], ['12/23/2017', '12/06/2017']]",/Restaurant_Review-g274856-d4408571-Reviews-La_Tomatina_Cucina_Italiana_Tradizionale-Warsaw_Mazovia_Province_Central_Poland.html,d4408571
id_120,Berlin,['German'],5779.0,,15.0,"[[], []]",/Restaurant_Review-g187323-d9559203-Reviews-Das_marchenhafte_Ribhouse-Berlin.html,d9559203
id_121,Paris,"['Turkish', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",1072.0,$,45.0,"[['Wonderful', 'A must-try, wonderful find! (And a hidden...'], ['11/28/2017', '06/24/2017']]",/Restaurant_Review-g187147-d11823628-Reviews-La_Grotte_de_Chypre-Paris_Ile_de_France.html,d11823628
id_122,London,"['Chinese', 'Asian']",5919.0,$$ - $$$,58.0,"[['Surprisingly good !', ""Nice food and 'quietly busy' sort of atmos...""], ['12/26/2017', '12/03/2017']]",/Restaurant_Review-g186338-d2006373-Reviews-McChina_Eating-London_England.html,d2006373
id_123,Madrid,,4984.0,,2.0,"[[], []]",/Restaurant_Review-g187514-d11636306-Reviews-Cafe_Rivero-Madrid.html,d11636306
id_124,Krakow,,936.0,,6.0,"[[], []]",/Restaurant_Review-g274772-d10455057-Reviews-Restauracja_Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10455057
id_125,Barcelona,['Seafood'],4558.0,$$ - $$$,29.0,"[['Sunday brunch by the sea', 'very funny'], ['04/12/2013', '12/30/2011']]",/Restaurant_Review-g187497-d1933914-Reviews-Aquarella-Barcelona_Catalonia.html,d1933914
id_126,Munich,,2310.0,,5.0,"[['In point'], ['01/08/2016']]",/Restaurant_Review-g187309-d5793336-Reviews-Cafe_Exponat-Munich_Upper_Bavaria_Bavaria.html,d5793336
id_127,Lisbon,,3296.0,,2.0,"[[], []]",/Restaurant_Review-g189158-d12624748-Reviews-Happy_Grill-Lisbon_Lisbon_District_Central_Portugal.html,d12624748
id_128,Zurich,,1592.0,,14.0,"[['Cordon Bleu'], ['10/02/2014']]",/Restaurant_Review-g188113-d4961508-Reviews-Restaurant_Kronenhof-Zurich.html,d4961508
id_129,Amsterdam,"['Dutch', 'Bar', 'Cafe', 'European', 'Pub']",881.0,$,41.0,"[['Authentic Dutch Brown Café', 'Welcome respite at the end of the day'], ['10/18/2017', '08/20/2017']]",/Restaurant_Review-g188590-d3459400-Reviews-Cafe_Chris-Amsterdam_North_Holland_Province.html,d3459400
id_130,Prague,,2562.0,,8.0,"[['Nice meal', 'Nice place for a quick snack'], ['08/13/2017', '03/18/2017']]",/Restaurant_Review-g274707-d9788680-Reviews-KFC-Prague_Bohemia.html,d9788680
id_131,Barcelona,"['Mediterranean', 'Spanish', 'Contemporary', 'Fusion']",7354.0,$$ - $$$,44.0,"[['Lunch with my wife', 'Visited with bike tour'], ['11/09/2017', '10/15/2017']]",/Restaurant_Review-g187497-d7215694-Reviews-Nass_Beach-Barcelona_Catalonia.html,d7215694
id_132,Paris,"['French', 'Mediterranean', 'European']",1220.0,$$ - $$$,312.0,"[['Chaotic but great food and atmosphere', 'Excellent service with delightful food and...'], ['11/07/2017', '07/21/2017']]",/Restaurant_Review-g187147-d719092-Reviews-Le_Cosi-Paris_Ile_de_France.html,d719092
id_133,Paris,"['French', 'Halal']",1561.0,$$ - $$$,200.0,"[['Wonderful place!', 'Great service'], ['12/29/2017', '11/25/2017']]",/Restaurant_Review-g187147-d1205615-Reviews-Le_Jumeyrah-Paris_Ile_de_France.html,d1205615
id_134,Madrid,,7584.0,,24.0,"[[], []]",/Restaurant_Review-g187514-d7818336-Reviews-Pecado_Carnal_Sor_Angela_de_la_Cruz-Madrid.html,d7818336
id_135,Prague,"['European', 'Czech']",2877.0,$$ - $$$,19.0,"[['A perfect evening', 'Odd but Good'], ['07/24/2016', '10/11/2014']]",/Restaurant_Review-g274707-d944138-Reviews-Sherlock_s_Pub-Prague_Bohemia.html,d944138
id_136,Paris,"['French', 'European', 'Vegetarian Friendly']",3791.0,$$ - $$$,94.0,"[['Promising space, dry', 'Simple but tasty food'], ['11/02/2016', '10/20/2016']]",/Restaurant_Review-g187147-d7591118-Reviews-Le_Rococo_Boire_Manger-Paris_Ile_de_France.html,d7591118
id_137,Budapest,['Cafe'],1836.0,,10.0,"[['Hot staff', 'Lunch'], ['01/14/2017', '09/26/2016']]",/Restaurant_Review-g274887-d2265600-Reviews-Cafe_Alterego-Budapest_Central_Hungary.html,d2265600
id_138,London,"['African', 'Middle Eastern', 'Arabic', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",1533.0,$$ - $$$,158.0,"[['Friday Veggie Tagine', 'Delicious Algerian!'], ['11/10/2017', '09/09/2017']]",/Restaurant_Review-g186338-d2476295-Reviews-Khamsa-London_England.html,d2476295
id_139,Berlin,,3469.0,,,"[['South American food at its best!'], ['09/05/2013']]",/Restaurant_Review-g187323-d4802788-Reviews-Boccato_DI_Cardina-Berlin.html,d4802788
id_140,Madrid,"['Cafe', 'Mediterranean', 'Spanish', 'Diner']",3954.0,$$ - $$$,12.0,"[[], []]",/Restaurant_Review-g187514-d12115648-Reviews-Restaurante_A_Todas_Horas-Madrid.html,d12115648
id_141,Barcelona,"['Italian', 'Mediterranean', 'Spanish']",4180.0,$$ - $$$,,"[['Real treasure'], ['10/20/2017']]",/Restaurant_Review-g187497-d12530776-Reviews-Casa_NOVA-Barcelona_Catalonia.html,d12530776
id_142,Paris,"['Italian', 'Pizza']",3954.0,$$ - $$$,23.0,"[[], []]",/Restaurant_Review-g187147-d12196362-Reviews-La_Pizza_du_12-Paris_Ile_de_France.html,d12196362
id_143,Lisbon,,3249.0,,4.0,"[['typical Portuguese snack place', '‘Local café outside Castle St Jorge’'], ['01/28/2018', '04/02/2017']]",/Restaurant_Review-g189158-d12286606-Reviews-Leitaria_Sao_Jorge-Lisbon_Lisbon_District_Central_Portugal.html,d12286606
id_144,Zurich,"['Swiss', 'European', 'Central European']",1101.0,$$ - $$$,99.0,"[['Nice atmosphere', 'Good views, but medium food quality'], ['07/26/2017', '05/08/2017']]",/Restaurant_Review-g188113-d2013573-Reviews-Altes_Klosterli_Zoo_Restaurant-Zurich.html,d2013573
id_145,Vienna,,1039.0,,20.0,"[['Convenient location. Good traditional food'], ['11/24/2014']]",/Restaurant_Review-g190454-d2284554-Reviews-Gasthaus_Buchecker_Sohn-Vienna.html,d2284554
id_146,London,['French'],12208.0,$$ - $$$,25.0,"[['Chocolate shocker', 'Excellent breakfast and lunch options'], ['01/12/2017', '11/13/2016']]",/Restaurant_Review-g186338-d731188-Reviews-PAUL_Fleet_Street-London_England.html,d731188
id_147,Edinburgh,"['European', 'British']",1397.0,$$ - $$$,26.0,"[['Great food lovely staff and amazing whisky...', 'Great Passion for Food and Service'], ['09/02/2016', '02/29/2016']]",/Restaurant_Review-g186525-d3320878-Reviews-Ducks_at_Kilspindle_House-Edinburgh_Scotland.html,d3320878
id_148,Lisbon,"['Mediterranean', 'European', 'Portuguese', 'Vegetarian Friendly', 'Gluten Free Options']",195.0,$$$$,847.0,"[['Great food and relaxed atmosphere', 'Great food but there is space for improvem...'], ['02/24/2018', '02/13/2018']]",/Restaurant_Review-g189158-d7615300-Reviews-Bistro_100_Maneiras-Lisbon_Lisbon_District_Central_Portugal.html,d7615300
id_149,Copenhagen,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",418.0,$$ - $$$,202.0,"[['Tasteful lunch', 'Great food and good price'], ['12/30/2017', '12/25/2017']]",/Restaurant_Review-g189541-d1221322-Reviews-Ristorante_Sole_D_Italia-Copenhagen_Zealand.html,d1221322
id_150,Prague,,2596.0,,2.0,"[['Cheap place and great kruskovice'], ['03/05/2017']]",/Restaurant_Review-g274707-d12212609-Reviews-Hospudka_Knoflik-Prague_Bohemia.html,d12212609
id_151,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options']",86.0,$$ - $$$,468.0,"[['Deafening noise level', 'Delicious food, full of locals, good servi...'], ['11/13/2017', '10/08/2017']]",/Restaurant_Review-g189852-d1496185-Reviews-Tranan-Stockholm.html,d1496185
id_152,Edinburgh,"['Bar', 'Scottish', 'Seafood', 'British']",935.0,$,14.0,"[['Almost very good !', 'Good menu and some good offers'], ['01/11/2018', '12/29/2017']]",/Restaurant_Review-g186525-d3875568-Reviews-White_Horse_Oyster_Seafood_Bar-Edinburgh_Scotland.html,d3875568
id_153,London,,16426.0,,2.0,"[['moldy food', 'Disgusting rubbish'], ['04/03/2017', '11/20/2016']]",/Restaurant_Review-g186338-d11851315-Reviews-Shanghai_Express-London_England.html,d11851315
id_154,Stockholm,['Pub'],1177.0,,3.0,"[[], []]",/Restaurant_Review-g189852-d12172104-Reviews-RoQ-Stockholm.html,d12172104
id_155,Barcelona,"['Mediterranean', 'European', 'Spanish']",2095.0,$$ - $$$,31.0,"[['Wine Tasting', 'Best wine tasting experiance in Barca'], ['12/28/2017', '06/17/2017']]",/Restaurant_Review-g187497-d10365762-Reviews-Cal_Oksana-Barcelona_Catalonia.html,d10365762
id_156,London,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",233.0,$$$$,900.0,"[['Great meal', 'Well-Seasoned, Authentic and enjoyable (if...'], ['01/06/2018', '01/01/2018']]",/Restaurant_Review-g186338-d720981-Reviews-Zaika-London_England.html,d720981
id_157,London,"['Bar', 'British', 'Pub']",11435.0,$,51.0,"[['Good Value pub', 'Our local pub.'], ['11/28/2017', '10/10/2017']]",/Restaurant_Review-g186338-d4924474-Reviews-The_Railway_Bell-London_England.html,d4924474
id_158,Berlin,"['Italian', 'Pizza']",4566.0,$$ - $$$,14.0,"[['Friendly italianrestaurant!', 'Good food, nice atmosphere'], ['09/28/2015', '09/26/2015']]",/Restaurant_Review-g187323-d7364422-Reviews-Trattoria_Battista-Berlin.html,d7364422
id_159,Amsterdam,['Italian'],2767.0,,,"[['Solo: Great restaurant in Museumplein'], ['06/15/2010']]",/Restaurant_Review-g188590-d753088-Reviews-Banco_Solo-Amsterdam_North_Holland_Province.html,d753088
id_160,Copenhagen,"['Bar', 'European', 'Scandinavian', 'Danish', 'Vegetarian Friendly', 'Gluten Free Options']",436.0,$$ - $$$,177.0,"[['Cosy place !', 'Fab place to eat!'], ['12/06/2017', '11/18/2017']]",/Restaurant_Review-g189541-d8015665-Reviews-Restaurant_Nyhavn_C-Copenhagen_Zealand.html,d8015665
id_161,Krakow,,1096.0,,3.0,"[['Nice starting of our trip', 'Unpredictable service'], ['12/30/2017', '10/04/2017']]",/Restaurant_Review-g274772-d12673809-Reviews-Sphinx-Krakow_Lesser_Poland_Province_Southern_Poland.html,d12673809
id_162,Brussels,"['Moroccan', 'Mediterranean']",1774.0,,2.0,"[[], []]",/Restaurant_Review-g188644-d12662600-Reviews-Noumidia-Brussels.html,d12662600
id_163,Berlin,,3981.0,,11.0,"[['nice place', 'Great atmosphere'], ['10/26/2016', '06/30/2016']]",/Restaurant_Review-g187323-d5820527-Reviews-Consoja-Berlin.html,d5820527
id_164,Madrid,,5373.0,,16.0,"[[], []]",/Restaurant_Review-g187514-d5796259-Reviews-Panxon-Madrid.html,d5796259
id_165,Vienna,"['Italian', 'Mediterranean']",880.0,$$ - $$$,44.0,"[['super restaurant !!!', 'Excellent Experience near the Brunnermarkt'], ['05/22/2016', '01/13/2016']]",/Restaurant_Review-g190454-d2570956-Reviews-Wetter-Vienna.html,d2570956
id_166,London,"['Turkish', 'Middle Eastern', 'Mediterranean', 'Halal']",12176.0,$$ - $$$,27.0,"[['just ok', 'Rip off'], ['10/22/2017', '11/05/2017']]",/Restaurant_Review-g186338-d4548040-Reviews-Rakkas-London_England.html,d4548040
id_167,Milan,"['Italian', 'Cafe', 'Vegan Options']",4310.0,,13.0,"[[], []]",/Restaurant_Review-g187849-d6016792-Reviews-Coffee_burger_universo-Milan_Lombardy.html,d6016792
id_168,Madrid,,8463.0,,8.0,"[[], []]",/Restaurant_Review-g187514-d8580647-Reviews-Llaollao-Madrid.html,d8580647
id_169,Milan,"['Asian', 'Korean']",4927.0,$$ - $$$,31.0,"[['Okay', 'Authentic experience & service'], ['06/09/2017', '01/12/2013']]",/Restaurant_Review-g187849-d3589838-Reviews-Koshi_Koba-Milan_Lombardy.html,d3589838
id_170,London,"['Italian', 'Mediterranean', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",13340.0,$$ - $$$,21.0,"[['Quality italian food at reasonable price', 'Very nice food and choice'], ['06/11/2017', '04/05/2017']]",/Restaurant_Review-g186338-d4919056-Reviews-Bianca_pizzeria_ristorante-London_England.html,d4919056
id_171,Lisbon,"['European', 'Fusion', 'Portuguese']",1183.0,$$ - $$$,51.0,"[['Better than average but not very good', 'Nice little place but the food was horribl...'], ['08/30/2017', '06/11/2017']]",/Restaurant_Review-g189158-d9697464-Reviews-T_Chef-Lisbon_Lisbon_District_Central_Portugal.html,d9697464
id_172,Krakow,"['Polish', 'European']",504.0,$,8.0,"[['Delicious, quick, and affordable Polish fo...', 'Great start for my Krakow visit'], ['06/27/2017', '06/19/2017']]",/Restaurant_Review-g274772-d10454720-Reviews-PieRogi_2GO-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10454720
id_173,Barcelona,"['Italian', 'Pizza', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",38.0,$,517.0,"[['Best one', 'good pizza, affordable prices'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g187497-d7214386-Reviews-Pizza_Circus-Barcelona_Catalonia.html,d7214386
id_174,Bratislava,"['Bar', 'American', 'Pub']",652.0,$,17.0,"[['American Bistro - new name, new decor', 'Proper locals pub.'], ['09/18/2017', '02/22/2017']]",/Restaurant_Review-g274924-d3173374-Reviews-Prezidentka_Pub-Bratislava_Bratislava_Region.html,d3173374
id_175,Rome,"['Chinese', 'Japanese']",5122.0,,62.0,"[[], []]",/Restaurant_Review-g187791-d5223231-Reviews-Kawayi-Rome_Lazio.html,d5223231
id_176,Munich,,2737.0,,16.0,"[['There are better places to visit and have...', 'No Palace to be'], ['08/20/2017', '05/13/2017']]",/Restaurant_Review-g187309-d2244203-Reviews-Muffins_n_More-Munich_Upper_Bavaria_Bavaria.html,d2244203
id_177,Dublin,"['Italian', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",696.0,$$ - $$$,98.0,"[['Friendly Italian restaurant', 'Best Italian in this area'], ['06/09/2017', '05/05/2017']]",/Restaurant_Review-g186605-d1513516-Reviews-Dunne_and_Crescenzi_Seafort_Ave-Dublin_County_Dublin.html,d1513516
id_178,Barcelona,"['Bar', 'Mediterranean', 'European', 'Spanish']",1570.0,$$ - $$$,113.0,"[['Great cocktails with a great view', 'Nice Food, Nice View but don’t appreciate...'], ['02/04/2017', '10/27/2017']]",/Restaurant_Review-g187497-d7728883-Reviews-W_Lounge-Barcelona_Catalonia.html,d7728883
id_179,Milan,,5531.0,,2.0,"[[], []]",/Restaurant_Review-g187849-d8339695-Reviews-Italia_1-Milan_Lombardy.html,d8339695
id_180,Madrid,"['Seafood', 'Mediterranean', 'European', 'Spanish', 'Gluten Free Options']",789.0,$$ - $$$,540.0,"[['Huge portions, wrong info on menu, wrong f...', 'Huge portions but unconvincing taste'], ['10/18/2017', '05/02/2017']]",/Restaurant_Review-g187514-d8155349-Reviews-Marisqueria_la_Chalana_Castellana-Madrid.html,d8155349
id_181,London,"['Eastern European', 'Polish', 'European', 'Central European']",7219.0,,14.0,"[['exellent', ""Reminds me of my auntie's house""], ['01/01/2017', '09/24/2016']]",/Restaurant_Review-g186338-d6767680-Reviews-Matulka-London_England.html,d6767680
id_182,Stockholm,"['Fast Food', 'Sushi', 'Japanese']",1513.0,$,22.0,"[['Tasty!!!', 'Perfect lunch for people on the run!'], ['07/27/2017', '04/07/2017']]",/Restaurant_Review-g189852-d5541820-Reviews-Sushirullen-Stockholm.html,d5541820
id_183,London,"['Middle Eastern', 'Persian']",12819.0,$$ - $$$,7.0,"[['Welcoming and great food!', 'Great food and ambience'], ['10/24/2017', '06/15/2017']]",/Restaurant_Review-g186338-d8665097-Reviews-Caspian_Lounge-London_England.html,d8665097
id_184,Budapest,"['European', 'Hungarian']",2375.0,,,"[[], []]",/Restaurant_Review-g274887-d12953643-Reviews-Egyetem_Restaurant-Budapest_Central_Hungary.html,d12953643
id_185,Copenhagen,"['French', 'European', 'Danish']",832.0,$$ - $$$,8.0,"[['Warm welcome, great wine'], ['06/17/2017']]",/Restaurant_Review-g806262-d12438576-Reviews-CORK_Vinbar-Frederiksberg_Copenhagen_Zealand.html,d12438576
id_186,Lisbon,,1913.0,,10.0,"[[], []]",/Restaurant_Review-g189158-d9742064-Reviews-Querubim-Lisbon_Lisbon_District_Central_Portugal.html,d9742064
id_187,Budapest,"['American', 'Fast Food', 'European', 'Vegetarian Friendly', 'Vegan Options']",106.0,$,102.0,"[['One of my favourite places', 'Small but lovely'], ['12/20/2017', '12/03/2017']]",/Restaurant_Review-g274887-d8788264-Reviews-Buddies_Burger-Budapest_Central_Hungary.html,d8788264
id_188,London,"['Japanese', 'Sushi', 'Asian', 'Thai', 'Fusion', 'Vegetarian Friendly', 'Gluten Free Options']",3903.0,$$ - $$$,1594.0,"[['Night out', 'OMG! All you can eat Authentic Tasty Japan...'], ['12/21/2017', '12/16/2017']]",/Restaurant_Review-g186338-d1180250-Reviews-Inamo_Soho-London_England.html,d1180250
id_189,London,,8204.0,,3.0,"[['clean Kosher tasty meaty incredible restau...', 'Delicious meals'], ['12/26/2017', '06/18/2017']]",/Restaurant_Review-g186338-d12373265-Reviews-Deli_98-London_England.html,d12373265
id_190,Geneva,,831.0,,4.0,"[['Wonderful buttery croissants', 'Nice lunch, good location'], ['07/18/2017', '01/06/2015']]",/Restaurant_Review-g188057-d7314013-Reviews-La_Biscotte-Geneva.html,d7314013
id_191,Edinburgh,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",1017.0,$$ - $$$,309.0,"[['Food good..service very mixed', 'Slow Service at Bar, Restaurant very good'], ['12/06/2017', '11/26/2017']]",/Restaurant_Review-g186525-d8485362-Reviews-Slug_Lettuce-Edinburgh_Scotland.html,d8485362
id_192,London,"['British', 'Vegetarian Friendly']",5740.0,$$ - $$$,32.0,"[['Post rugby food', 'Amazing Breakfast, Questionable tip policy'], ['11/27/2017', '10/23/2017']]",/Restaurant_Review-g186338-d12010367-Reviews-Bill_s_Putney_Restaurant-London_England.html,d12010367
id_193,Amsterdam,,2808.0,,10.0,"[['Nother bad but few things to note...', 'Music!'], ['07/20/2016', '10/20/2015']]",/Restaurant_Review-g188590-d1381958-Reviews-Cafe_Cox-Amsterdam_North_Holland_Province.html,d1381958
id_194,Copenhagen,"['European', 'Italian', 'Cafe', 'Danish']",987.0,$$ - $$$,52.0,"[['Nice friendly restaurant', 'Danish Fine cusine'], ['12/10/2016', '11/26/2016']]",/Restaurant_Review-g189541-d4128981-Reviews-Cafe_Rene-Copenhagen_Zealand.html,d4128981
id_195,Zurich,['Pub'],1069.0,,6.0,"[[""It's a small cheese shop, it's even a smal..."", 'Käsemeister'], ['08/27/2014', '06/09/2014']]",/Restaurant_Review-g188113-d6014189-Reviews-The_Mousetrap_Pub-Zurich.html,d6014189
id_196,Hamburg,,876.0,,18.0,"[['Great middle eastern/Palestinian food in E...'], ['05/30/2015']]",/Restaurant_Review-g187331-d1359197-Reviews-Mansaaf-Hamburg.html,d1359197
id_197,Paris,['French'],12446.0,$$ - $$$,42.0,"[['Friendly service and nice meals', 'Nice & good'], ['04/12/2017', '07/29/2014']]",/Restaurant_Review-g187147-d2371552-Reviews-6_Bis-Paris_Ile_de_France.html,d2371552
